"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000227667";"ENSP00000315130";"ENSG00000110245";"ENSG00000120885";921
"ENSP00000261769";"ENSP00000357005";"ENSG00000039068";"ENSG00000158769";921
"ENSP00000217961";"ENSP00000378488";"ENSG00000101846";"ENSG00000140465";921
"ENSP00000264162";"ENSP00000272252";"ENSG00000115850";"ENSG00000143891";920
"ENSP00000325526";"ENSP00000377836";"ENSG00000085741";"ENSG00000147257";920
"ENSP00000358851";"ENSP00000378488";"ENSG00000168765";"ENSG00000140465";920
"ENSP00000264932";"ENSP00000378782";"ENSG00000073578";"ENSG00000103485";920
"ENSP00000261383";"ENSP00000458355";"ENSG00000158486";"ENSG00000183914";920
"ENSP00000264382";"ENSP00000346643";"ENSG00000090402";"ENSG00000156510";919
"ENSP00000233948";"ENSP00000377836";"ENSG00000115596";"ENSG00000147257";919
"ENSP00000304283";"ENSP00000382423";"ENSG00000169750";"ENSG00000095015";919
"ENSP00000358851";"ENSP00000495750";"ENSG00000168765";"ENSG00000100983";919
"ENSP00000287936";"ENSP00000289547";"ENSG00000113161";"ENSG00000015520";918
