"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000293328";"ENSP00000368632";"ENSG00000173757";"ENSG00000107485";763
"ENSP00000288139";"ENSP00000380307";"ENSG00000157388";"ENSG00000092051";763
"ENSP00000408979";"ENSP00000438388";"ENSG00000155980";"ENSG00000130294";762
"ENSP00000371194";"ENSP00000382423";"ENSG00000130592";"ENSG00000095015";761
"ENSP00000219070";"ENSP00000222390";"ENSG00000087245";"ENSG00000019991";760
"ENSP00000331614";"ENSP00000368632";"ENSG00000185811";"ENSG00000107485";759
"ENSP00000230658";"ENSP00000435712";"ENSG00000016082";"ENSG00000136574";759
"ENSP00000261751";"ENSP00000308820";"ENSG00000117971";"ENSG00000166405";757
"ENSP00000353508";"ENSP00000490614";"ENSG00000078018";"ENSG00000077279";757
"ENSP00000297323";"ENSP00000310661";"ENSG00000164742";"ENSG00000171408";756
"ENSP00000321606";"ENSP00000352882";"ENSG00000072832";"ENSG00000221866";755
"ENSP00000360076";"ENSP00000379256";"ENSG00000118473";"ENSG00000104490";755
"ENSP00000255224";"ENSP00000438388";"ENSG00000132872";"ENSG00000130294";755
"ENSP00000261374";"ENSP00000272452";"ENSG00000122254";"ENSG00000198075";754
"ENSP00000254976";"ENSP00000385142";"ENSG00000132639";"ENSG00000179915";753
"ENSP00000377836";"ENSP00000429473";"ENSG00000147257";"ENSG00000171004";752
"ENSP00000296526";"ENSP00000370713";"ENSG00000120251";"ENSG00000185736";751
"ENSP00000257600";"ENSP00000447006";"ENSG00000135144";"ENSG00000018236";751
"ENSP00000222390";"ENSP00000277120";"ENSG00000019991";"ENSG00000148053";750
"ENSP00000352035";"ENSP00000368314";"ENSG00000075043";"ENSG00000091129";750
"ENSP00000354859";"ENSP00000376776";"ENSG00000149295";"ENSG00000123454";748
"ENSP00000332565";"ENSP00000333591";"ENSG00000130540";"ENSG00000182747";747
"ENSP00000344087";"ENSP00000385142";"ENSG00000158321";"ENSG00000179915";745
"ENSP00000321606";"ENSP00000388823";"ENSG00000072832";"ENSG00000168824";739
"ENSP00000263388";"ENSP00000448696";"ENSG00000074181";"ENSG00000178498";739
"ENSP00000226382";"ENSP00000368632";"ENSG00000109132";"ENSG00000107485";738
"ENSP00000254976";"ENSP00000288139";"ENSG00000132639";"ENSG00000157388";736
"ENSP00000306015";"ENSP00000355537";"ENSG00000172403";"ENSG00000077522";736
"ENSP00000354677";"ENSP00000381340";"ENSG00000116157";"ENSG00000099998";736
"ENSP00000262494";"ENSP00000362353";"ENSG00000087258";"ENSG00000112164";734
"ENSP00000369154";"ENSP00000379204";"ENSG00000120693";"ENSG00000101144";734
"ENSP00000352565";"ENSP00000381382";"ENSG00000164107";"ENSG00000196628";734
"ENSP00000216492";"ENSP00000266674";"ENSG00000100604";"ENSG00000139292";733
"ENSP00000293328";"ENSP00000301671";"ENSG00000173757";"ENSG00000167925";733
"ENSP00000362444";"ENSP00000385142";"ENSG00000116544";"ENSG00000179915";733
"ENSP00000249330";"ENSP00000304133";"ENSG00000128564";"ENSG00000171951";730
"ENSP00000291539";"ENSP00000362987";"ENSG00000160191";"ENSG00000165443";730
"ENSP00000347942";"ENSP00000455566";"ENSG00000165731";"ENSG00000125170";728
