"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000263025";"ENSP00000282561";"ENSG00000102882";"ENSG00000152661";947
"ENSP00000286548";"ENSP00000356529";"ENSG00000156052";"ENSG00000143333";947
"ENSP00000263025";"ENSP00000389377";"ENSG00000102882";"ENSG00000131196";947
"ENSP00000341198";"ENSP00000401907";"ENSG00000067141";"ENSG00000138696";947
"ENSP00000339191";"ENSP00000406191";"ENSG00000105974";"ENSG00000111199";947
"ENSP00000216513";"ENSP00000333640";"ENSG00000100625";"ENSG00000064655";946
"ENSP00000369689";"ENSP00000370744";"ENSG00000178372";"ENSG00000123104";946
"ENSP00000282561";"ENSP00000320295";"ENSG00000152661";"ENSG00000258947";945
"ENSP00000388510";"ENSP00000419692";"ENSG00000172819";"ENSG00000186350";945
"ENSP00000265371";"ENSP00000357265";"ENSG00000099250";"ENSG00000196189";944
"ENSP00000360608";"ENSP00000499717";"ENSG00000176884";"ENSG00000198668";944
"ENSP00000264031";"ENSP00000334938";"ENSG00000110375";"ENSG00000243566";943
"ENSP00000286827";"ENSP00000358548";"ENSG00000156299";"ENSG00000213281";943
"ENSP00000334198";"ENSP00000369689";"ENSG00000196557";"ENSG00000178372";943
"ENSP00000244007";"ENSP00000378323";"ENSG00000124181";"ENSG00000138814";943
"ENSP00000360671";"ENSP00000379563";"ENSG00000005022";"ENSG00000100300";943
"ENSP00000083182";"ENSP00000262306";"ENSG00000062725";"ENSG00000103363";942
"ENSP00000264605";"ENSP00000318803";"ENSG00000115648";"ENSG00000137501";942
"ENSP00000360493";"ENSP00000405330";"ENSG00000124813";"ENSG00000091831";942
"ENSP00000379845";"ENSP00000501254";"ENSG00000183044";"ENSG00000132746";942
"ENSP00000259008";"ENSP00000336701";"ENSG00000136492";"ENSG00000108384";941
"ENSP00000388510";"ENSP00000482841";"ENSG00000172819";"ENSG00000143320";941
"ENSP00000405330";"ENSP00000499717";"ENSG00000091831";"ENSG00000198668";941
"ENSP00000244007";"ENSP00000369689";"ENSG00000124181";"ENSG00000178372";939
"ENSP00000216410";"ENSP00000494664";"ENSG00000100522";"ENSG00000156515";939
"ENSP00000494664";"ENSP00000496166";"ENSG00000156515";"ENSG00000149925";939
"ENSP00000201031";"ENSP00000405330";"ENSG00000087510";"ENSG00000091831";938
"ENSP00000339191";"ENSP00000451828";"ENSG00000105974";"ENSG00000142208";937
"ENSP00000377192";"ENSP00000494664";"ENSG00000160211";"ENSG00000156515";937
"ENSP00000216037";"ENSP00000222254";"ENSG00000100219";"ENSG00000105647";936
"ENSP00000300305";"ENSP00000339992";"ENSG00000159216";"ENSG00000118513";936
"ENSP00000227155";"ENSP00000347672";"ENSG00000085117";"ENSG00000173218";936
"ENSP00000263025";"ENSP00000350681";"ENSG00000102882";"ENSG00000158711";936
"ENSP00000184956";"ENSP00000361066";"ENSG00000068097";"ENSG00000124151";936
"ENSP00000225577";"ENSP00000263025";"ENSG00000108443";"ENSG00000102882";935
"ENSP00000348069";"ENSP00000357283";"ENSG00000072310";"ENSG00000160789";935
