"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000270458";"ENSP00000334198";"ENSG00000142408";"ENSG00000196557";791
"ENSP00000291527";"ENSP00000430690";"ENSG00000160182";"ENSG00000160180";791
"ENSP00000296575";"ENSP00000379258";"ENSG00000164161";"ENSG00000106571";789
"ENSP00000269141";"ENSP00000273395";"ENSG00000170558";"ENSG00000144857";788
"ENSP00000295550";"ENSP00000325146";"ENSG00000163359";"ENSG00000111799";788
"ENSP00000339850";"ENSP00000343690";"ENSG00000151640";"ENSG00000113657";788
"ENSP00000295550";"ENSP00000325527";"ENSG00000163359";"ENSG00000166147";786
"ENSP00000291527";"ENSP00000391490";"ENSG00000160182";"ENSG00000106541";786
"ENSP00000340684";"ENSP00000370571";"ENSG00000189221";"ENSG00000180176";785
"ENSP00000269141";"ENSP00000446007";"ENSG00000170558";"ENSG00000026025";785
"ENSP00000363149";"ENSP00000391490";"ENSG00000124664";"ENSG00000106541";784
"ENSP00000355847";"ENSP00000426786";"ENSG00000112541";"ENSG00000061918";784
"ENSP00000473093";"ENSP00000484403";"ENSG00000221867";"ENSG00000274391";784
"ENSP00000325146";"ENSP00000355180";"ENSG00000111799";"ENSG00000142156";781
"ENSP00000355124";"ENSP00000457421";"ENSG00000171345";"ENSG00000261371";781
"ENSP00000308725";"ENSP00000479113";"ENSG00000166206";"ENSG00000182256";774
"ENSP00000266718";"ENSP00000325146";"ENSG00000139329";"ENSG00000111799";769
"ENSP00000353516";"ENSP00000355437";"ENSG00000238243";"ENSG00000162722";767
"ENSP00000379496";"ENSP00000426786";"ENSG00000154678";"ENSG00000061918";765
"ENSP00000357704";"ENSP00000446007";"ENSG00000196154";"ENSG00000026025";764
"ENSP00000334198";"ENSP00000334448";"ENSG00000196557";"ENSG00000186469";763
"ENSP00000349588";"ENSP00000354923";"ENSG00000145362";"ENSG00000198947";760
"ENSP00000235382";"ENSP00000365807";"ENSG00000116741";"ENSG00000156049";757
"ENSP00000265077";"ENSP00000407685";"ENSG00000038427";"ENSG00000168477";757
"ENSP00000265077";"ENSP00000297268";"ENSG00000038427";"ENSG00000164692";756
"ENSP00000269141";"ENSP00000371689";"ENSG00000170558";"ENSG00000154162";756
"ENSP00000341083";"ENSP00000355847";"ENSG00000159899";"ENSG00000112541";752
"ENSP00000265643";"ENSP00000391800";"ENSG00000069482";"ENSG00000171388";752
"ENSP00000364000";"ENSP00000407685";"ENSG00000204262";"ENSG00000168477";751
"ENSP00000304408";"ENSP00000424571";"ENSG00000168542";"ENSG00000138829";751
"ENSP00000257290";"ENSP00000357206";"ENSG00000134853";"ENSG00000132688";750
"ENSP00000270458";"ENSP00000379098";"ENSG00000142408";"ENSG00000058404";748
"ENSP00000349320";"ENSP00000379098";"ENSG00000153956";"ENSG00000058404";748
"ENSP00000334198";"ENSP00000396915";"ENSG00000196557";"ENSG00000105711";748
"ENSP00000315011";"ENSP00000365807";"ENSG00000151617";"ENSG00000156049";747
"ENSP00000334448";"ENSP00000365807";"ENSG00000186469";"ENSG00000156049";747
"ENSP00000304408";"ENSP00000407685";"ENSG00000168542";"ENSG00000168477";746
"ENSP00000396915";"ENSP00000434241";"ENSG00000105711";"ENSG00000131398";745
"ENSP00000241014";"ENSP00000477213";"ENSG00000121653";"ENSG00000166313";745
"ENSP00000325527";"ENSP00000355180";"ENSG00000166147";"ENSG00000142156";743
"ENSP00000334910";"ENSP00000370078";"ENSG00000186642";"ENSG00000065989";742
"ENSP00000355847";"ENSP00000370078";"ENSG00000112541";"ENSG00000065989";742
"ENSP00000357206";"ENSP00000482169";"ENSG00000132688";"ENSG00000277586";741
"ENSP00000378965";"ENSP00000477999";"ENSG00000172164";"ENSG00000089250";737
"ENSP00000359337";"ENSP00000479113";"ENSG00000011677";"ENSG00000182256";735
"ENSP00000360158";"ENSP00000390535";"ENSG00000170927";"ENSG00000184304";733
"ENSP00000311697";"ENSP00000457421";"ENSG00000138675";"ENSG00000261371";733
"ENSP00000341083";"ENSP00000379496";"ENSG00000159899";"ENSG00000154678";731
"ENSP00000304408";"ENSP00000325146";"ENSG00000168542";"ENSG00000111799";730
"ENSP00000297029";"ENSP00000327145";"ENSG00000006747";"ENSG00000128591";730
"ENSP00000257290";"ENSP00000457421";"ENSG00000134853";"ENSG00000261371";730
"ENSP00000282561";"ENSP00000313391";"ENSG00000152661";"ENSG00000153071";729
"ENSP00000365807";"ENSP00000393333";"ENSG00000156049";"ENSG00000006638";728
"ENSP00000354357";"ENSP00000411821";"ENSG00000134202";"ENSG00000108602";726
"ENSP00000391490";"ENSP00000436812";"ENSG00000106541";"ENSG00000117983";726
"ENSP00000355180";"ENSP00000407685";"ENSG00000142156";"ENSG00000168477";725
"ENSP00000265077";"ENSP00000304408";"ENSG00000038427";"ENSG00000168542";722
"ENSP00000241337";"ENSP00000411821";"ENSG00000213366";"ENSG00000108602";719
"ENSP00000379512";"ENSP00000411821";"ENSG00000008394";"ENSG00000108602";719
"ENSP00000360290";"ENSP00000441927";"ENSG00000162409";"ENSG00000149212";718
"ENSP00000349588";"ENSP00000396915";"ENSG00000145362";"ENSG00000105711";716
"ENSP00000355847";"ENSP00000379098";"ENSG00000112541";"ENSG00000058404";714
"ENSP00000274341";"ENSP00000296591";"ENSG00000145681";"ENSG00000164176";712
"ENSP00000265077";"ENSP00000266718";"ENSG00000038427";"ENSG00000139329";710
"ENSP00000359793";"ENSP00000365807";"ENSG00000122420";"ENSG00000156049";706
"ENSP00000350359";"ENSP00000379098";"ENSG00000146592";"ENSG00000058404";705
"ENSP00000283254";"ENSP00000334198";"ENSG00000153253";"ENSG00000196557";704
"ENSP00000220616";"ENSP00000354280";"ENSG00000042832";"ENSG00000010438";704
"ENSP00000230658";"ENSP00000297261";"ENSG00000016082";"ENSG00000164690";703
"ENSP00000297261";"ENSP00000357206";"ENSG00000164690";"ENSG00000132688";703
"ENSP00000346577";"ENSP00000355847";"ENSG00000154027";"ENSG00000112541";702
"ENSP00000266718";"ENSP00000424571";"ENSG00000139329";"ENSG00000138829";701
"ENSP00000366283";"ENSP00000370593";"ENSG00000165300";"ENSG00000153707";698
"ENSP00000346158";"ENSP00000430690";"ENSG00000134193";"ENSG00000160180";698
"ENSP00000300060";"ENSP00000457421";"ENSG00000166825";"ENSG00000261371";697
"ENSP00000355124";"ENSP00000357206";"ENSG00000171345";"ENSG00000132688";696
"ENSP00000313391";"ENSP00000369981";"ENSG00000153071";"ENSG00000107295";696
"ENSP00000257290";"ENSP00000302111";"ENSG00000134853";"ENSG00000170430";695
"ENSP00000268603";"ENSP00000304408";"ENSG00000140937";"ENSG00000168542";695
"ENSP00000266718";"ENSP00000355180";"ENSG00000139329";"ENSG00000142156";695
"ENSP00000353007";"ENSP00000396198";"ENSG00000196562";"ENSG00000129682";695
"ENSP00000357206";"ENSP00000457421";"ENSG00000132688";"ENSG00000261371";695
"ENSP00000268603";"ENSP00000297268";"ENSG00000140937";"ENSG00000164692";693
"ENSP00000291526";"ENSP00000352248";"ENSG00000160181";"ENSG00000109511";692
"ENSP00000346577";"ENSP00000379496";"ENSG00000154027";"ENSG00000154678";692
"ENSP00000199936";"ENSP00000296522";"ENSG00000086696";"ENSG00000164120";690
"ENSP00000255380";"ENSP00000365807";"ENSG00000133019";"ENSG00000156049";690
"ENSP00000334448";"ENSP00000367762";"ENSG00000186469";"ENSG00000101333";689
"ENSP00000256010";"ENSP00000391800";"ENSG00000133636";"ENSG00000171388";689
"ENSP00000358309";"ENSP00000480763";"ENSG00000135333";"ENSG00000145242";688
"ENSP00000284440";"ENSP00000482169";"ENSG00000154277";"ENSG00000277586";688
"ENSP00000359532";"ENSP00000365807";"ENSG00000101188";"ENSG00000156049";687
"ENSP00000219479";"ENSP00000426786";"ENSG00000103202";"ENSG00000061918";685
"ENSP00000257290";"ENSP00000367762";"ENSG00000134853";"ENSG00000101333";684
"ENSP00000271450";"ENSP00000457421";"ENSG00000143226";"ENSG00000261371";684
"ENSP00000265643";"ENSP00000456974";"ENSG00000069482";"ENSG00000183971";683
"ENSP00000265643";"ENSP00000354652";"ENSG00000069482";"ENSG00000164128";679
"ENSP00000355124";"ENSP00000357704";"ENSG00000171345";"ENSG00000196154";679
"ENSP00000349320";"ENSP00000396915";"ENSG00000153956";"ENSG00000105711";679
"ENSP00000233813";"ENSP00000498684";"ENSG00000115461";"ENSG00000022267";678
"ENSP00000371689";"ENSP00000389714";"ENSG00000154162";"ENSG00000183230";677
"ENSP00000386043";"ENSP00000424571";"ENSG00000049323";"ENSG00000138829";677
"ENSP00000470152";"ENSP00000477999";"ENSG00000134769";"ENSG00000089250";677
"ENSP00000257290";"ENSP00000268603";"ENSG00000134853";"ENSG00000140937";676
"ENSP00000268603";"ENSP00000364000";"ENSG00000140937";"ENSG00000204262";676
"ENSP00000334910";"ENSP00000346577";"ENSG00000186642";"ENSG00000154027";675
"ENSP00000262262";"ENSP00000363089";"ENSG00000105383";"ENSG00000136869";675
"ENSP00000265077";"ENSP00000284984";"ENSG00000038427";"ENSG00000154734";673
"ENSP00000235382";"ENSP00000442046";"ENSG00000116741";"ENSG00000133687";673
"ENSP00000265077";"ENSP00000295550";"ENSG00000038427";"ENSG00000163359";671
"ENSP00000308725";"ENSP00000334198";"ENSG00000166206";"ENSG00000196557";671
"ENSP00000264634";"ENSP00000297261";"ENSG00000114251";"ENSG00000164690";669
"ENSP00000325146";"ENSP00000325527";"ENSG00000111799";"ENSG00000166147";667
"ENSP00000257290";"ENSP00000297268";"ENSG00000134853";"ENSG00000164692";665
"ENSP00000346577";"ENSP00000370078";"ENSG00000154027";"ENSG00000065989";664
"ENSP00000219479";"ENSP00000341083";"ENSG00000103202";"ENSG00000159899";663
"ENSP00000370571";"ENSP00000400341";"ENSG00000180176";"ENSG00000125798";663
"ENSP00000446007";"ENSP00000457421";"ENSG00000026025";"ENSG00000261371";661
"ENSP00000350359";"ENSP00000390535";"ENSG00000146592";"ENSG00000184304";658
"ENSP00000230658";"ENSP00000400341";"ENSG00000016082";"ENSG00000125798";658
"ENSP00000263923";"ENSP00000367762";"ENSG00000128052";"ENSG00000101333";656
"ENSP00000365807";"ENSP00000397181";"ENSG00000156049";"ENSG00000117152";656
"ENSP00000259526";"ENSP00000357704";"ENSG00000136999";"ENSG00000196154";654
"ENSP00000363089";"ENSP00000395294";"ENSG00000136869";"ENSG00000125726";653
"ENSP00000283254";"ENSP00000349588";"ENSG00000153253";"ENSG00000145362";652
"ENSP00000334448";"ENSP00000360290";"ENSG00000186469";"ENSG00000162409";650
"ENSP00000257290";"ENSP00000369981";"ENSG00000134853";"ENSG00000107295";650
"ENSP00000357206";"ENSP00000370571";"ENSG00000132688";"ENSG00000180176";649
"ENSP00000230658";"ENSP00000422591";"ENSG00000016082";"ENSG00000145147";649
"ENSP00000371786";"ENSP00000400341";"ENSG00000205922";"ENSG00000125798";648
