"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000266718";"ENSP00000351807";"ENSG00000139329";"ENSG00000049540";723
"ENSP00000219833";"ENSP00000376776";"ENSG00000103546";"ENSG00000123454";723
"ENSP00000473093";"ENSP00000492276";"ENSG00000221867";"ENSG00000268916";721
"ENSP00000252804";"ENSP00000354677";"ENSG00000130508";"ENSG00000116157";717
"ENSP00000317333";"ENSP00000497479";"ENSG00000178403";"ENSG00000186487";715
"ENSP00000295108";"ENSP00000490614";"ENSG00000162992";"ENSG00000077279";713
"ENSP00000216492";"ENSP00000219022";"ENSG00000100604";"ENSG00000102837";711
"ENSP00000332591";"ENSP00000362353";"ENSG00000185149";"ENSG00000112164";711
"ENSP00000295101";"ENSP00000300873";"ENSG00000162989";"ENSG00000167414";705
"ENSP00000249330";"ENSP00000368244";"ENSG00000128564";"ENSG00000089199";698
"ENSP00000301218";"ENSP00000355316";"ENSG00000105737";"ENSG00000198822";697
"ENSP00000300873";"ENSP00000354859";"ENSG00000167414";"ENSG00000149295";696
"ENSP00000222390";"ENSP00000373700";"ENSG00000019991";"ENSG00000171094";696
"ENSP00000261799";"ENSP00000308117";"ENSG00000113721";"ENSG00000174807";695
"ENSP00000283254";"ENSP00000373648";"ENSG00000153253";"ENSG00000184156";695
"ENSP00000219070";"ENSP00000252804";"ENSG00000087245";"ENSG00000130508";692
"ENSP00000230658";"ENSP00000266744";"ENSG00000016082";"ENSG00000139352";692
"ENSP00000361765";"ENSP00000361813";"ENSG00000204065";"ENSG00000133169";692
"ENSP00000261655";"ENSP00000429562";"ENSG00000060709";"ENSG00000130477";689
"ENSP00000230658";"ENSP00000298231";"ENSG00000016082";"ENSG00000165462";688
"ENSP00000347942";"ENSP00000373700";"ENSG00000165731";"ENSG00000171094";686
"ENSP00000226382";"ENSP00000281043";"ENSG00000109132";"ENSG00000134323";685
"ENSP00000262717";"ENSP00000384638";"ENSG00000101542";"ENSG00000066032";684
"ENSP00000355316";"ENSP00000397026";"ENSG00000198822";"ENSG00000164418";679
"ENSP00000254976";"ENSP00000482950";"ENSG00000132639";"ENSG00000272636";679
"ENSP00000300873";"ENSP00000394624";"ENSG00000167414";"ENSG00000112038";678
"ENSP00000261726";"ENSP00000366093";"ENSG00000111249";"ENSG00000198963";676
"ENSP00000295108";"ENSP00000355925";"ENSG00000162992";"ENSG00000117707";673
"ENSP00000295834";"ENSP00000497767";"ENSG00000163586";"ENSG00000136872";673
"ENSP00000332591";"ENSP00000354859";"ENSG00000185149";"ENSG00000149295";671
"ENSP00000303252";"ENSP00000385142";"ENSG00000170396";"ENSG00000179915";670
"ENSP00000254976";"ENSP00000429243";"ENSG00000132639";"ENSG00000104435";669
"ENSP00000252804";"ENSP00000368265";"ENSG00000130508";"ENSG00000122756";668
"ENSP00000262186";"ENSP00000352035";"ENSG00000055118";"ENSG00000075043";664
"ENSP00000377003";"ENSP00000418735";"ENSG00000127324";"ENSG00000163638";663
"ENSP00000220478";"ENSP00000249330";"ENSG00000104112";"ENSG00000128564";661
"ENSP00000226382";"ENSP00000317333";"ENSG00000109132";"ENSG00000178403";661
"ENSP00000262494";"ENSP00000442837";"ENSG00000087258";"ENSG00000127074";661
"ENSP00000359077";"ENSP00000407822";"ENSG00000198910";"ENSG00000134115";660
"ENSP00000295987";"ENSP00000429243";"ENSG00000008056";"ENSG00000104435";660
"ENSP00000349594";"ENSP00000377372";"ENSG00000162374";"ENSG00000172020";659
"ENSP00000269503";"ENSP00000385142";"ENSG00000141668";"ENSG00000179915";659
"ENSP00000276914";"ENSP00000295834";"ENSG00000147872";"ENSG00000163586";658
"ENSP00000252804";"ENSP00000357206";"ENSG00000130508";"ENSG00000132688";656
"ENSP00000216492";"ENSP00000314151";"ENSG00000100604";"ENSG00000142515";655
"ENSP00000281043";"ENSP00000349594";"ENSG00000134323";"ENSG00000162374";654
"ENSP00000355925";"ENSP00000426809";"ENSG00000117707";"ENSG00000007062";652
"ENSP00000261799";"ENSP00000357206";"ENSG00000113721";"ENSG00000132688";651
"ENSP00000254976";"ENSP00000368244";"ENSG00000132639";"ENSG00000089199";651
"ENSP00000349594";"ENSP00000352162";"ENSG00000162374";"ENSG00000196361";650
"ENSP00000354859";"ENSP00000357461";"ENSG00000149295";"ENSG00000160716";649
"ENSP00000352882";"ENSP00000359077";"ENSG00000221866";"ENSG00000198910";649
"ENSP00000384638";"ENSP00000385142";"ENSG00000066032";"ENSG00000179915";646
"ENSP00000064571";"ENSP00000389140";"ENSG00000054803";"ENSG00000187323";646
"ENSP00000283254";"ENSP00000397026";"ENSG00000153253";"ENSG00000164418";645
"ENSP00000263317";"ENSP00000354677";"ENSG00000086991";"ENSG00000116157";643
"ENSP00000352162";"ENSP00000377372";"ENSG00000196361";"ENSG00000172020";643
"ENSP00000317333";"ENSP00000352162";"ENSG00000178403";"ENSG00000196361";642
"ENSP00000332164";"ENSP00000392423";"ENSG00000184347";"ENSG00000189056";641
"ENSP00000321835";"ENSP00000344967";"ENSG00000175832";"ENSG00000187678";638
"ENSP00000329794";"ENSP00000361765";"ENSG00000182916";"ENSG00000204065";638
"ENSP00000216492";"ENSP00000295108";"ENSG00000100604";"ENSG00000162992";637
"ENSP00000356791";"ENSP00000378957";"ENSG00000143196";"ENSG00000166482";637
"ENSP00000266744";"ENSP00000347942";"ENSG00000139352";"ENSG00000165731";636
"ENSP00000359077";"ENSP00000359337";"ENSG00000198910";"ENSG00000011677";635
"ENSP00000266744";"ENSP00000490614";"ENSG00000139352";"ENSG00000077279";635
"ENSP00000313581";"ENSP00000370473";"ENSG00000167751";"ENSG00000146674";634
"ENSP00000219833";"ENSP00000354859";"ENSG00000103546";"ENSG00000149295";632
"ENSP00000317333";"ENSP00000357206";"ENSG00000178403";"ENSG00000132688";632
"ENSP00000367739";"ENSP00000499232";"ENSG00000152954";"ENSG00000123329";630
"ENSP00000281171";"ENSP00000377789";"ENSG00000151490";"ENSG00000171992";628
"ENSP00000262494";"ENSP00000307822";"ENSG00000087258";"ENSG00000056291";627
"ENSP00000351807";"ENSP00000356791";"ENSG00000049540";"ENSG00000143196";627
"ENSP00000332591";"ENSP00000394624";"ENSG00000185149";"ENSG00000112038";627
"ENSP00000257290";"ENSP00000266718";"ENSG00000134853";"ENSG00000139329";626
"ENSP00000262494";"ENSP00000420295";"ENSG00000087258";"ENSG00000133256";626
"ENSP00000226382";"ENSP00000373700";"ENSG00000109132";"ENSG00000171094";625
"ENSP00000160382";"ENSP00000429243";"ENSG00000077080";"ENSG00000104435";624
