"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000364802";"ENSP00000364805";"ENSG00000204389";"ENSG00000204390";705
"ENSP00000327758";"ENSP00000357348";"ENSG00000183072";"ENSG00000135547";704
"ENSP00000360493";"ENSP00000372170";"ENSG00000124813";"ENSG00000163132";701
"ENSP00000495061";"ENSP00000501092";"ENSG00000164093";"ENSG00000137203";701
"ENSP00000334008";"ENSP00000367316";"ENSG00000197702";"ENSG00000077943";696
"ENSP00000331902";"ENSP00000369889";"ENSG00000188153";"ENSG00000139219";693
"ENSP00000373489";"ENSP00000484472";"ENSG00000111057";"ENSG00000261150";693
"ENSP00000262648";"ENSP00000384262";"ENSG00000011201";"ENSG00000173083";692
"ENSP00000234198";"ENSP00000339004";"ENSG00000115844";"ENSG00000176165";691
"ENSP00000261254";"ENSP00000300305";"ENSG00000118971";"ENSG00000159216";690
"ENSP00000261937";"ENSP00000396198";"ENSG00000037280";"ENSG00000129682";688
"ENSP00000358309";"ENSP00000480763";"ENSG00000135333";"ENSG00000145242";688
"ENSP00000494686";"ENSP00000495061";"ENSG00000126778";"ENSG00000164093";681
"ENSP00000280904";"ENSP00000397157";"ENSG00000134755";"ENSG00000112378";680
"ENSP00000250448";"ENSP00000290295";"ENSG00000129514";"ENSG00000159184";675
"ENSP00000364080";"ENSP00000369889";"ENSG00000179344";"ENSG00000139219";673
"ENSP00000320092";"ENSP00000348602";"ENSG00000140600";"ENSG00000078053";668
"ENSP00000295886";"ENSP00000422591";"ENSG00000163623";"ENSG00000145147";667
"ENSP00000338641";"ENSP00000392985";"ENSG00000157502";"ENSG00000109854";666
"ENSP00000234198";"ENSP00000372170";"ENSG00000115844";"ENSG00000163132";664
"ENSP00000282903";"ENSP00000384725";"ENSG00000152952";"ENSG00000061455";658
"ENSP00000333539";"ENSP00000495061";"ENSG00000151338";"ENSG00000164093";657
"ENSP00000355245";"ENSP00000498217";"ENSG00000198807";"ENSG00000052850";655
"ENSP00000265340";"ENSP00000333539";"ENSG00000069011";"ENSG00000151338";652
"ENSP00000495061";"ENSP00000496415";"ENSG00000164093";"ENSG00000137273";652
"ENSP00000339004";"ENSP00000354478";"ENSG00000176165";"ENSG00000144355";648
"ENSP00000006015";"ENSP00000450962";"ENSG00000005073";"ENSG00000170370";647
"ENSP00000306285";"ENSP00000428698";"ENSG00000111907";"ENSG00000146373";644
"ENSP00000444198";"ENSP00000495061";"ENSG00000164442";"ENSG00000164093";643
"ENSP00000375921";"ENSP00000379258";"ENSG00000135903";"ENSG00000106571";640
"ENSP00000239165";"ENSP00000309439";"ENSG00000260027";"ENSG00000170689";639
"ENSP00000282903";"ENSP00000331902";"ENSG00000152952";"ENSG00000188153";637
